"TF1","TF2","TF3","TF4","TF5","TF6","TF7","TF8","TF9","TF10","TF11","TF12","TF13","TF14","TF15","TF16","TF17","TF18","TF19","TF20","TF21","TF22","TF23","TF24","TF25","TF26","TF27","TF28","TF29","TF30","TF31","TF32","TF33","TF34","TF35","TF36","TF37","TF38","TF39","TF40","TF41","TF42","TF43","TF44","TF45","TF46","TF47","TF48","TF49","TF50","TF51","TF52","TF53","TF54","TF55","TF56","TF57","TF58","TF59","TF60","TF61","TF62","TF63","TF64","TF65","TF66","TF67","TF68","TF69","TF70","TF71","TF72","TF73","TF74","TF75","TF76","TF77","TF78","TF79","TF80","TF81","TF82","TF83","TF84","TF85","TF86","TF87","TF88","TF89","TF90","TF91","TF92","TF93","TF94","TF95","TF96","TF97","TF98","TF99","TF100","TF101","TF102","TF103","TF104","TF105","TF106","TF107","TF108","TF109","TF110","TF111","TF112","TF113","TF114","TF115","TF116","TF117","TF118","TF119","TF120","TF121","TF122","TF123","TF124","TF125","TF126","TF127","TF128","TF129","TF130","TF131","TF132","TF133","TF134","TF135","TF136","TF137","TF138","TF139","TF140","TF141","TF142","TF143","TF144","TF145","TF146","TF147","TF148","TF149","TF150","TF151","TF152","TF153","TF154","TF155","TF156","TF157","TF158","TF159","TF160","TF161","TF162","TF163","TF164","TF165","TF166","TF167","TF168","TF169","TF170","TF171","TF172","TF173","TF174","TF175","TF176","TF177","TF178","TF179","TF180","TF181","TF182","TF183","TF184","TF185","TF186","TF187","TF188","TF189","TF190","TF191","TF192","TF193","TF194","TF195","TF196","TF197","TF198","TF199","TF200","TF201","TF202","TF203","TF204","TF205","TF206","TF207","TF208","TF209","TF210","TF211","TF212","TF213","TF214","TF215","TF216","TF217","TF218","TF219","TF220","TF221","TF222","TF223","TF224","TF225","TF226","TF227","TF228","TF229","TF230","TF231","TF232","TF233","TF234","TF235","TF236","TF237","TF238","TF239","TF240","TF241","TF242","TF243","TF244","TF245","TF246","TF247","TF248","TF249","TF250","TF251","TF252","TF253","TF254","TF255","TF256","TF257","TF258","TF259","TF260","TF261","TF262","TF263","TF264","TF265","TF266","TF267","TF268","TF269","TF270","TF271","TF272","TF273","TF274","TF275","TF276","TF277","TF278","TF279","TF280","TF281","TF282","TF283","TF284","TF285","TF286","TF287","TF288","TF289","TF290","TF291","TF292","TF293","TF294","TF295","TF296","TF297","TF298","TF299","TF300"
"TF161",0,0.167137,-0.110489,0,0,0,0,0,0,0.0851971,0,0,0,0,0,0,0,0,0,0.0907922,0,0,0,0,0,0,0.129426,0,0,0,0,0,0,0,0,-0.192412,0,-0.260209,0,0,0,0,0,-0.118424,0,0,-0.116241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787949,0.0782311,0,0,0,0,0,-0.0841529,0,0,0,0,0.163245,0,0,0.148356,0,0,0,0,0,0,0,0,0.14333,0,0,0,0,0.0798055,0,0,0,0,0,0,-0.142953,0,0,0,0,0,0,0,0,0,0,0,0,0.106986,0,0,0,0,0,0,0,0,0,-0.098351,0,0,0,0,0.163393,0,0,0,0,0,0,0,-0.130966,0,0,0,0,-0.15744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0748519,0,0,0,0,-1,0,0.164928,0,-0.0875617,0,0,0,0,0,-0.143046,0,0,0,0,0.208181,0.130925,0,0,0,0,0,0,0,0,-0.10908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204635,0,0,0,0,0,0,0,0,0,0,0,0,0.100726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10548,0,0,0,0,0,-0.18863,-0.0866029,0,-0.188527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977307,0,0,0,0,0,0.0922345,0,0,0,0,0.206725,0,0,0,0,0,0,0,0,0.260222,0,-0.277555,0,0,-0.134522,0,0,0,0.120565,0,0,0,0,0,0,0,0,0
"TF162",0.156106,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135974,0,0,0,0,0,-0.0934389,0,0,0.206131,0,-0.103148,0.114424,0,0,0,0,0,0,0,0.08723,0,0,-0.0921267,-0.179863,0,0,0,0,0,0,0,0.128659,0,0,0,0,0.119914,0,0,0,0,0,0,0,0,0,0,0.112342,0,0,0.10715,0,-0.128055,0,0,0,0,0,0,0,0,0,0,0.145562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14874,0,0,0,0,0,0,0,0,0,0,0.0891441,0,0,0,0,0,0,0,-0.173112,0,0.160453,-0.101941,0,0,0.124274,0,0,0.135124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151715,0.125392,0,0,0,0,0.128672,0,0,0,0,0,0,0,0,-0.12067,0,0,0.183868,0,0,0,0,0,0,-1,0,0,0.124119,0,0,0,0,0,0,0,0.181077,0,0,0,0,0,0,0,0,0,0.0991469,0,0,0,0,0,0,0,0.0756633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167042,0,0,0.0732235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151632,0,0,0,0,0,-0.0850527,0,0,0.118191,0,0,0,0,0,0,-0.105299,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12047,0,0,0,-0.190487,0,0,0,0,0,0,0,0,0,0,0,-0.182528,0,0,-0.112308,0,0,0,0,0,0,0,0,0,0,0,0,0.0934348,0,0,0,0,0,0,0,0,0,0,0,0
"TF163",0.180531,0,0,0,0,0,0,0,-0.0827491,0,0,0,0,0,0,0,0.133121,0.129714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140147,0,0,0,0,0,0,0,0,0,0,-0.114414,0,0,0,0,0,0.0790314,0,0,0,0,0,0,0,0,0,0,0,-0.147586,0,-0.0759508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114451,0,0,0,0,0,0.135818,0,0.17834,0,0,0,0,-0.140787,0.165528,-0.115223,0,0,0,0,-0.201821,0,0,0,0,-0.166383,0,0,0,0.11513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0.119655,0,0,0,0,0.114171,0,0,0,0,0,0,-0.166873,0,0,0,-0.0788747,0,0,0,0.207702,0,0,0,0,0,0,0,0,0,0,-0.0924413,0,0,0,0.09241,0,0.136698,0,0,0,0,0.140755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215205,0,0,0,0,0,0,0,0,-0.166535,0,0,0,0,0,0,-0.177716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820772,-0.118158,0,0,0,0,0,0,0,0,0,0,0,0,-0.0908457,0.119047,0,0,0,0.100712,0,-0.143287,0,-0.132274,0,0,0,0.206285,0,0,0,0,0,-0.146985
"TF164",0,0,0,-0.101484,0,0,0,0,0,0,0,0.118413,0,0,0,0,0,-0.148605,-0.118252,0,0,0,0,0,0,0,0,0.0839955,-0.15418,0,0,0.124843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129231,0,0,0.145379,0,0.146396,0,0,0,0,0,-0.125407,0,0.174535,0,0,0,0,0,0,0,0,0,0,-0.159131,0,0,0,0,0,0,0,0,0,0,0,0.17364,0,0,-0.0956973,0,0,0,0,0,0.0853471,0,0.079776,0,0,0,0,-0.0823533,0,0,0,0,0,0,0,0,0,0,-0.204304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129253,-0.157711,0,0,0,0.0819491,-0.126809,0,0,-1,0,0,0,-0.159307,0,0,0,0,0,0,0,0,0,-0.0862481,0,0,0,0,-0.083933,0,0,0.101904,0.091985,0,0,0,0,0,0,0,0,0,0,-0.123862,0,0,0.0956335,0,0,0,0,0,0,0,0,0.111811,0,0,0,0,0,0,0,0.122258,0,0,0.0846674,0,0,0.115818,0,0,0,0,0,0,0,0,0,0,0,0.0795794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922029,0,0,0.0734235,0,0,0,0,0,0,0,0,-0.155731,0.154968,0,0,0,0,0.0882941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112243,0,0,0,0,0,0,0,0
"TF165",0,0,0,-0.179882,0,0,0,0,0,0,0,0,0,0,0,-0.106217,0,0,0,0,0,0.204873,-0.173748,0,0,0,0,0,-0.106064,0,0,0,0.243504,0,0,0.0912668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876767,0,0,0,0,0,0,0,0,0.0802523,0,0.14466,0,0,0,0,0,0,0,0,0,0,0,-0.0980811,0,0,0,0,0,0,0,-0.218111,0,-0.103558,0,0,-0.15093,0,0,0,0,0,0,0,-0.20731,-0.093337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129815,0,0,0,0,0,0.204427,0,-0.116653,0,0,-1,0,0,0,0,0,0,0.149129,0,0.0970706,0,0,0,0,-0.13867,0,0,0,0,0,0,0,0,0.105888,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0883656,0,0,-0.188839,0,0,0,0,0,0.165078,-0.110725,0.0921095,0,0,0,0,0,0,0,0,0,0,-0.11493,0,0,0,-0.0917967,0,0,-0.0988785,0,0,-0.108444,0,0,0,0,0.163926,0,0,0,0,0,0,0.10333,0,0,0,0,-0.0751696,0.153623,0,0,0,0,0,0,0,0,0,0,0,0,-0.140959,0,0,0,0,0,0.100284,0,0,0,0,0,0,0,0,0,0,-0.115635,0,0,-0.166954,0,0,0,0,0,0.0976382,0.226844,0,0,0,0,0,0,0,-0.0731861
"TF166",0.14986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975572,0,0,0,0.0739505,0,-0.156034,0,0,0,0.108798,0,0,0,0,0,0,-0.0941379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120647,0,-0.119514,0,0,0,0,0,0,0,0,-0.0905801,0,0.0981815,0,0,0,0,0.159163,0,0,0,0,0,0,0,0,0.104698,0,0,0,0,0,-0.0744399,-0.0844642,0,0,0,0,0.0957022,0,0,-0.103071,0,0,0,0,0,0,0,0.171278,0,0,0,0,0,0,0,-0.116421,0,0,0.0799535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120357,0,0,0,0,0,0,0.161266,0,0,0,0,0,-0.0988738,0,0,0,0.0780503,0,0,0.156622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0.0768941,0,0,0,0.20987,0,0,0,0,0,0,0,0,0,0,-0.103491,0,0.168021,0,0,0,0,0,0,0,-0.110233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076798,-0.174825,0.115529,0,0,0,0,0,0,0,0,0,0,0,0,0.0834582,0,0,0,0,0,0,0,0.135232,-0.141621,0,0,0,0,0,0,0,0,0,0.171009,0,0,0,0,0,0,0,0,0,0,0,0,-0.0871891,0,0,0,-0.118241,0,0,0,0,0,0,0.173171,-0.102813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TF167",0,-0.0828254,0,-0.267488,-0.131418,0,0.0773156,0,0,0,0,0,0,0,0,0,-0.255109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243613,0,0,-0.0863444,0,0,0,0,0,0.104643,0,0,0.128392,-0.0883329,0,0,0.110041,0,0.159544,0,0,0,0,0,0,0,0,0,0,-0.111157,0,0,0,0,0,0,0,0,0,0.0750631,0,-0.12838,0,0,0,0,0,-0.085439,0,-0.13403,0,0,0,0.137316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116432,0,0,0,0,0,0,0,0,0,-0.0953818,0,0,0.260614,0,0,0,0,0,0,0,0,0.091869,0,0,0,-0.169338,0,0,0,0,0,-0.115778,0,0,0,0,0,0,0,-0.23894,-0.107453,0,0.113243,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0.112931,0,0,0,-0.209728,0,0,0,0,0.0749923,0,0,0,-0.100915,0,0,0,0,0,0,-0.0840008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160676,0,0,0,0,0,0,0.0931082,-0.125439,0,0,0,0,0,-0.111146,0,0,0,0.10986,0,0,0,0,0,0,0,0,0,0,0,-0.211062,-0.195261,0,-0.108139,-0.12886,0,0,0,0,0.109097,0,0,0,0,0,0,0,0,0,-0.126739,0,0,0,0,0,0,0,0.127537,0.102891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160489,0,0,0,0,0,0
"TF168",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115128,0,0,0,0,0,0,0,0,0,0,-0.128016,0,0,0,0,0,0,0,0,0,0,-0.090255,0,0,0,0,0,-0.0810152,0,0,-0.249612,0,0,-0.318473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112902,0,0,0,0,0,0,-0.0762808,0,0,0.0937519,0,0,0,0,0,0,0,0,0,0,0,0,0.0966116,-0.144795,0,0,0,0.322951,0,0,-0.13794,0,0,0,0,0,0,0,0.108296,0,-0.107588,0,0,0,0.0862987,0,0,-0.203147,0,-0.0798372,0,0.119251,0,0,0,0,0,0,0,0,0,0,-0.2204,0.220982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145989,0,0,0,0,0,0,0.124785,0,0,0,0,0,0,0,0,0,-0.0989396,0,0,0,0,0,-1,0,0,-0.125286,0,0.0912241,0,0,0.169639,0,0,0.161442,0,0,0,0,0,0,0,0.101177,0,0,0,0,0,0,0,0,0,0.0826417,0,-0.154209,0,0.104139,0,0,0,0,0,0,0,0,0,-0.0982613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092523,0,-0.122144,0,0,0,0,0.0741883,-0.157969,0,-0.152964,0,0,0,0,0,0.20941,0,0,0,0,0,0.101674,0,0,0,0,0,0.132497,0,0,0,0,0,0,0,0,0,-0.203336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965706,0,0,0,0,0,0,0,0
"TF169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118694,0,0,0,0,-0.0954691,0,0,0,0,0,0,0,0.146894,0,0,0,-0.0776244,0,0,0,0,0,0,0.0918444,0,0,0,0,0,0,0,0,0,0,0,0,-0.17357,0,0,0,0,0,0,0,0,0,0,-0.0864245,-0.220336,0,0,0,-0.0902944,0,-0.154192,0,0,0,0.128372,0,0.101971,0,0,0,0,0,0,0,0,0,0,0.158714,0,0,0,0,0,0,0,0,0,0,0,0,0.0995778,0,0,0,0.11927,0,0,0,0,0,0,0.0946019,0,0,0,0,0,0,0,0,0,0,0,0,0.162359,-0.121366,0.0800153,0,0,0,-0.0748639,0,0,0,0,-0.154755,0,0,0,0,0,0,0,0,0,0,0,0,0.158311,0.188188,0,0,0,0,0,-0.0785823,0,0,0,0,0,0,0,0,0,0,-1,0,0.11815,0,-0.164441,0,-0.134839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101682,0,0,-0.0950856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152631,0,-0.112523,0,0,0,0,0,0,0,0,-0.190305,0,0,0,0,0,0,0,-0.199913,-0.0905225,0,0,-0.128365,0,0,0.0885245,0,0,0,0,0,-0.162909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117971,0,0,0,0,0,0,0,0,0,0,0,0,0.176706,0,-0.0884874,0,0,0,0,0,0.162321,0,0,0,0,0,0,0.190596,0,0,0,0,0,-0.132797,0,0
"TF170",-0.0740237,0,0,0,0,-0.0917335,0,-0.186288,0,0,0,-0.078733,0,0.114263,0,0,0,0,0,0,0,0,0.0959388,0,0,0,0,0,0,0,-0.14526,0,0,0,0,0,0,0,0,0,0,0,-0.17712,0,0,0,0,0,0,0,0,0,0.135494,0,0,0.255067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123912,0,0,0,0,0,0,0.165784,0,-0.0846402,-0.109918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826096,0,0,0,0,0,0.155577,0,-0.169783,0.121147,0,0.141151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819119,0,-0.177989,0,0,0,0.122351,0,0.199434,0,0,0,0,0,0,0,0,0,0.0769071,0,0,0.104458,0,0,0,0,0,0,0,-0.108856,0,0,0,0,0,0.116668,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-0.112674,0,0,0,0,-0.167497,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101686,0,0,0,0,0,0,0,0,0,0,-0.169682,0,0,0,0,0,-0.188798,0,0,0,0,0,0,-0.156193,0.194861,0,0,0,0,0,0.130829,0,0,-0.183051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0851661,-0.101244,0,0,0,0,-0.16417,0,0,0,0,0.104458,0.11672,0,0,0,0,0,0.0749732,0,0,0,0,0,0,-0.0834249,0,0,0,0,0,0,0,0,-0.091899,-0.0733854,0,0,0,0,0,0,0,0
"TF171",0,0,0,0,0,0,0,0,-0.20642,0,0,0,0,0,0,0,0,0,0.0889809,0,0,0,0,0,0,0,0,0,0,0,0,-0.123437,0,0,0.133983,0.118839,0,0,0,0,0,0,0,0,0,0,0,0,0.214305,0,0,0,0,0,0,0,-0.112804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151439,0,0,0.183987,0,0,0,0.175143,0,0,0,0.179972,0,0,0,0,0.131302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947479,0,0,0,0,0,-0.14602,0,-0.0857888,0,0,0,0,0,0.11312,0,0,0,0,0,0,0,0,0,0.100808,-0.138341,0,0,0,0.113408,0,0,0,0,0,0,0,-0.0836369,0,0,0,0.140393,0,0,0,0,0.295272,0,0.0918227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110021,0,0,0,0,0,-0.212929,0,0,0,0,0,0,0,0.105362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105181,0,0,0.179907,0.135114,0,-0.0786321,0,0,0,0,0,0.110743,0,0,0.101741,0,0,0,0,-0.101052,0,0,0,0,0,0,0,0,0,-0.135695,-0.123096,0,0.0992454,-0.155981,0,0,0.139491,0,0,0,0,0,0,0,0,0,0,0,0,0.115793,0,-0.115944,0,0,0,0,0,0,0,0,-0.108953,0,0.250269,0,0
"TF172",0,0,0,0,0,0,0,0,0.103189,0,0,0,0,0,0.115581,0,0,0,0,0,0,-0.117429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0820669,-0.123906,-0.148938,0,0,0,-0.175854,0,0,0,-0.20339,0,0,0,0,0,0,0,0,0,-0.147884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11316,0,0,0,0,0.0745603,0,0,0,0,0,0,0.132826,0,0,0,0,0,-0.191964,0,0,0,0,0,0,0,-0.129693,0,0,0,0,-0.147643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101997,0,0,0,0,0,0,0,0,0,0.0829706,0,-0.134871,0,-1,0,-0.146868,0,0,0,0,0,0,0,0,0,0.143259,0,0,-0.132463,0,0,0,-0.141016,0,-0.104338,0.114681,0,0,0,0,0,-0.0883916,-0.131442,0,0,0,0,0,0,0,0.149273,0,0.0879081,0,0,0,-0.0807429,0,0,0,0,0,-0.21547,0,0,0,0,0,0,0,0,0,0,-0.130378,0,-0.113676,-0.103021,0,0,0,0,0,0,0,0,0,0,0,0.139071,0,0,0,-0.117132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827185,0,-0.0856179,0,0,0,0,0,0,0,0,0,0.196376,0,0,-0.184437,-0.166695,0,0,0,-0.0979543,0,0,0,-0.167297,0,0.133116,0,0,0,0,0,0,0
"TF173",0,0,0,0.157354,0.0987038,0,0,0,0,0,0,0.0815294,0,0,0,0,0,0,0,0.173363,0,0,0,0,-0.150928,0,0,0,0,0,0.138399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150471,0,0,0,0,0,0,0,0,0.148167,0,0,0,0,0,0.0953882,0,0,0,0,0.193997,0,0,0,0,0,0,0,0,0.110289,-0.0852136,0.146526,0,0,0,0,0,0,0,0,0,0,0,-0.089782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881283,0,0,-0.165059,0,0,0,0,0,0,0,0,0,0,-0.0916218,-0.12593,0,0,-0.187356,0,0,0,0,0,0.134001,0,0,0.0914293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261903,0.215851,-1,0.125025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210687,0,0,0,0,0,0,0,0,0,0,0,0.111967,0,0,0,-0.117322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110694,0,0,0,0,-0.178256,0,0.174502,0,-0.12441,0,0,0,0,0,0,0,0,0,0,0,0,0.0739196,0.153524,0,0,0.0779974,0.139112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190321,-0.0836957,-0.0863891,0,0,0,0,0,0,0,0,0,0,0,0,0.218322,-0.166601,0.0826862,0,0,0,0,0
"TF174",-0.220134,0,0,0,-0.143003,0,0,0,0,0,0,0,0,0,0,0,-0.124753,0.205644,0,0,0,0,0,0,0,0,0,0,0,-0.120474,0,0,0,0.202365,0,0,-0.125683,0.141297,-0.134348,0,0,0,0,0,0,0,0,0,0,-0.0867832,-0.132573,0,0,0,0,0.151019,0,0,0,0,0.112205,0,0,0,0,0,0,0,-0.13148,0,0,0,0,0,0,0,0,0.144936,0,0,0,0,0,0,0,0,0.0948969,0,0.0805398,0,0,0,0,0,0,-0.174381,0,0,0,0,0,0,0,0,0.0734906,0,0,0,0,0,0,0,0,0,0,0.101539,0,0,0,0,0,0,-0.139843,0,0,0,0,0,-0.141881,-0.0882679,0,0,0.0977481,0,0,0,0,0,0,0,0,0.189913,0,0,0.158976,0,-0.123542,0,0,0,0,0,0,0,-0.127029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0844361,0,0.158648,0,0,0,0,0,0,0,0,0.18342,0,0,0,0.116646,0,0,0,-0.116883,0.108075,0,0,0,0,0,0,0,0,0,-0.117856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138965,0,0,0,0,0,0,0,0,0,0,0,0,-0.113777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10132,0,0,0,-0.199133,0,0,0,-0.0939084,0,0
"TF175",0,0,0,0,0,0,0,0,0.108862,0,0,0,0,-0.102639,-0.117609,0,0,0,0,-0.126595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168644,0,0.15049,0,0,0,0,-0.0814573,0,0,0,0,0,0,0,0,0,0.0958758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0908615,0,0,-0.0742881,0,0.143876,0,0,0,-0.0739378,0,0,0,0,0,0,0,0.104783,0,0,0,0,-0.116807,0,-0.13358,0,0,-0.105522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112117,0,0,0,0,0,0,0,0,0,0,0.104763,0,0,0,0,-0.0859673,0,0,0,0,0,0,-0.211927,0,0,0,0,0,0,0,0.148675,0,0,0,0,0,0,0,0,0,0,0,-0.127837,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137863,0,0,0,-0.220455,0,0,0,0,0,0,0,0,-0.250979,0,-0.203492,0,0,0,0,-0.106783,0,-0.150391,0,0,0,0,0,0,0,0.0999789,0,-0.16165,0,0,0,0,0,0,0,0,0,0,0,-0.0840525,0,0,-0.0906622,0.144967,0,0.113132,0,0,0,0,0.342422,0,0,0,0.102047,0,0,0.149871,0,0,0,0,0,0,0,0,0.0870292,0,0,0,0,0,0,0,0,0,0,-0.144948,0,0,0,0,0.166024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115446,0,-0.161358,0
"TF176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0737959,-0.118821,0,-0.133829,0,0,0,0,-0.0840794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0753972,-0.196213,0,0,0,0,-0.148611,0,0,0.173579,0,0,0,0,0,0,-0.128467,0,0,0,0.0869093,-0.17314,0,0,0,0,0,0,0,0,0,0,0,-0.156138,0,0,-0.209914,0,0,0,0,-0.123501,0,0.0744652,0,-0.117612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145337,0,0.203168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194716,0,0,0,0,0,0,0,0,0,-0.176422,0,-0.0876305,0,0,0.241519,0,0,0,0,0,0,0,0,-0.123905,0,-1,0,0,0,-0.101624,0,0,0,0,0,0,0,0,0.162032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805717,0.258426,0,0,-0.100609,0,0,0,-0.12458,0,0,0.147198,0,0,0,0,0,0,0.121723,0,0,0,-0.123375,0.0735799,0,0,0,0,0.156938,0,0,0,0.170943,-0.165078,0,0,0,0,0,0,0,0,0,-0.204071,-0.139343,-0.0948501,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0797863,0,0,0,0,0.197748,0,0,0,0,0,0,0,0,0,0,0,0.173092,0,0,0.0836287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
